arm,skew,margin,seed,sel_id,n_sel,n_all,method,split,t,dim_precision,dim_recall,dim_f1,n_dims_found,membership_f1,coverage
synth-bimodal-tight,bimodal,1.5,6,cluster2,60,240,threshold,symmetric,0.95,1.0,1.0,1.0,3,0.2571428571428572,0.041666666666666664
synth-bimodal-tight,bimodal,1.5,6,cluster2,60,240,threshold,symmetric,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.208955223880597,0.029166666666666667
synth-bimodal-tight,bimodal,1.5,6,cluster2,60,240,threshold,symmetric,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.0,0.0
synth-bimodal-tight,bimodal,1.5,6,cluster2,60,240,db,severity,1.0,0.3333333333333333,1.0,0.5,9,0.9302325581395349,0.2875
synth-bimodal-tight,bimodal,1.5,6,cluster2,60,240,db,severity,0.95,0.75,1.0,0.8571428571428571,4,0.822429906542056,0.19583333333333333
synth-bimodal-tight,bimodal,1.5,6,cluster2,60,240,db,severity,0.9,1.0,1.0,1.0,3,0.7636363636363636,0.20833333333333334
synth-bimodal-tight,bimodal,1.5,6,cluster2,60,240,db,severity,0.8,1.0,0.3333333333333333,0.5,1,0.8545454545454546,0.20833333333333334
synth-bimodal-tight,bimodal,1.5,6,cluster2,60,240,db,symmetric,1.0,0.3333333333333333,1.0,0.5,9,0.9302325581395349,0.2875
synth-bimodal-tight,bimodal,1.5,6,cluster2,60,240,db,symmetric,0.95,0.75,1.0,0.8571428571428571,4,0.8440366972477065,0.20416666666666666
synth-bimodal-tight,bimodal,1.5,6,cluster2,60,240,db,symmetric,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.7894736842105262,0.225
synth-bimodal-tight,bimodal,1.5,6,cluster2,60,240,db,symmetric,0.8,1.0,0.6666666666666666,0.8,2,0.6902654867256638,0.22083333333333333
synth-bimodal-tight,bimodal,1.5,6,cluster3,60,240,threshold,severity,1.0,1.0,1.0,1.0,3,0.967741935483871,0.26666666666666666
synth-bimodal-tight,bimodal,1.5,6,cluster3,60,240,threshold,severity,0.95,1.0,1.0,1.0,3,0.18181818181818182,0.025
synth-bimodal-tight,bimodal,1.5,6,cluster3,60,240,threshold,severity,0.9,1.0,1.0,1.0,3,0.06451612903225806,0.008333333333333333
synth-bimodal-tight,bimodal,1.5,6,cluster3,60,240,threshold,severity,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-bimodal-tight,bimodal,1.5,6,cluster3,60,240,threshold,symmetric,1.0,1.0,1.0,1.0,3,0.967741935483871,0.26666666666666666
synth-bimodal-tight,bimodal,1.5,6,cluster3,60,240,threshold,symmetric,0.95,1.0,1.0,1.0,3,0.208955223880597,0.029166666666666667
synth-bimodal-tight,bimodal,1.5,6,cluster3,60,240,threshold,symmetric,0.9,1.0,1.0,1.0,3,0.09523809523809523,0.0125
synth-bimodal-tight,bimodal,1.5,6,cluster3,60,240,threshold,symmetric,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-bimodal-tight,bimodal,1.5,6,cluster3,60,240,db,severity,1.0,0.6,1.0,0.7499999999999999,5,0.967741935483871,0.26666666666666666
synth-bimodal-tight,bimodal,1.5,6,cluster3,60,240,db,severity,0.95,1.0,1.0,1.0,3,0.8620689655172413,0.23333333333333334
synth-bimodal-tight,bimodal,1.5,6,cluster3,60,240,db,severity,0.9,1.0,1.0,1.0,3,0.7924528301886793,0.19166666666666668
synth-bimodal-tight,bimodal,1.5,6,cluster3,60,240,db,severity,0.8,1.0,0.3333333333333333,0.5,1,0.7899159663865546,0.24583333333333332
synth-bimodal-tight,bimodal,1.5,6,cluster3,60,240,db,symmetric,1.0,0.6,1.0,0.7499999999999999,5,0.967741935483871,0.26666666666666666
synth-bimodal-tight,bimodal,1.5,6,cluster3,60,240,db,symmetric,0.95,1.0,1.0,1.0,3,0.8620689655172413,0.23333333333333334
synth-bimodal-tight,bimodal,1.5,6,cluster3,60,240,db,symmetric,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.8148148148148148,0.2
synth-bimodal-tight,bimodal,1.5,6,cluster3,60,240,db,symmetric,0.8,1.0,0.6666666666666666,0.8,2,0.7289719626168223,0.19583333333333333
synth-bimodal-tight,bimodal,1.5,7,cluster0,60,240,threshold,severity,1.0,1.0,1.0,1.0,3,0.9448818897637796,0.2791666666666667
synth-bimodal-tight,bimodal,1.5,7,cluster0,60,240,threshold,severity,0.95,1.0,1.0,1.0,3,0.20588235294117646,0.03333333333333333
synth-bimodal-tight,bimodal,1.5,7,cluster0,60,240,threshold,severity,0.9,1.0,1.0,1.0,3,0.03278688524590164,0.004166666666666667
synth-bimodal-tight,bimodal,1.5,7,cluster0,60,240,threshold,severity,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-bimodal-tight,bimodal,1.5,7,cluster0,60,240,threshold,symmetric,1.0,1.0,1.0,1.0,3,0.9448818897637796,0.2791666666666667
synth-bimodal-tight,bimodal,1.5,7,cluster0,60,240,threshold,symmetric,0.95,1.0,1.0,1.0,3,0.2535211267605634,0.04583333333333333
synth-bimodal-tight,bimodal,1.5,7,cluster0,60,240,threshold,symmetric,0.9,1.0,1.0,1.0,3,0.06451612903225806,0.008333333333333333
synth-bimodal-tight,bimodal,1.5,7,cluster0,60,240,threshold,symmetric,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-bimodal-tight,bimodal,1.5,7,cluster0,60,240,db,severity,1.0,0.42857142857142855,1.0,0.6,7,0.9448818897637796,0.2791666666666667
synth-bimodal-tight,bimodal,1.5,7,cluster0,60,240,db,severity,0.95,1.0,1.0,1.0,3,0.8448275862068966,0.23333333333333334
synth-bimodal-tight,bimodal,1.5,7,cluster0,60,240,db,severity,0.9,1.0,0.6666666666666666,0.8,2,0.8598130841121495,0.19583333333333333
synth-bimodal-tight,bimodal,1.5,7,cluster0,60,240,db,severity,0.8,1.0,0.3333333333333333,0.5,1,0.8468468468468469,0.2125
synth-bimodal-tight,bimodal,1.5,7,cluster0,60,240,db,symmetric,1.0,0.42857142857142855,1.0,0.6,7,0.9448818897637796,0.2791666666666667
synth-bimodal-tight,bimodal,1.5,7,cluster0,60,240,db,symmetric,0.95,1.0,1.0,1.0,3,0.8205128205128205,0.2375
synth-bimodal-tight,bimodal,1.5,7,cluster0,60,240,db,symmetric,0.9,1.0,0.6666666666666666,0.8,2,0.8672566371681416,0.22083333333333333
synth-bimodal-tight,bimodal,1.5,7,cluster0,60,240,db,symmetric,0.8,1.0,0.3333333333333333,0.5,1,0.8571428571428571,0.21666666666666667
synth-bimodal-tight,bimodal,1.5,7,cluster1,60,240,threshold,severity,1.0,1.0,1.0,1.0,3,0.9375,0.2833333333333333
synth-bimodal-tight,bimodal,1.5,7,cluster1,60,240,threshold,severity,0.95,1.0,1.0,1.0,3,0.15384615384615385,0.020833333333333332
synth-bimodal-tight,bimodal,1.5,7,cluster1,60,240,threshold,severity,0.9,1.0,1.0,1.0,3,0.06451612903225806,0.008333333333333333
synth-bimodal-tight,bimodal,1.5,7,cluster1,60,240,threshold,severity,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-bimodal-tight,bimodal,1.5,7,cluster1,60,240,threshold,symmetric,1.0,1.0,1.0,1.0,3,0.9375,0.2833333333333333
synth-bimodal-tight,bimodal,1.5,7,cluster1,60,240,threshold,symmetric,0.95,1.0,1.0,1.0,3,0.15384615384615385,0.020833333333333332
synth-bimodal-tight,bimodal,1.5,7,cluster1,60,240,threshold,symmetric,0.9,1.0,1.0,1.0,3,0.09523809523809523,0.0125
synth-bimodal-tight,bimodal,1.5,7,cluster1,60,240,threshold,symmetric,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-bimodal-tight,bimodal,1.5,7,cluster1,60,240,db,severity,1.0,0.42857142857142855,1.0,0.6,7,0.9375,0.2833333333333333
synth-bimodal-tight,bimodal,1.5,7,cluster1,60,240,db,severity,0.95,0.75,1.0,0.8571428571428571,4,0.8679245283018869,0.19166666666666668
synth-bimodal-tight,bimodal,1.5,7,cluster1,60,240,db,severity,0.9,0.75,1.0,0.8571428571428571,4,0.8,0.16666666666666666
synth-bimodal-tight,bimodal,1.5,7,cluster1,60,240,db,severity,0.8,1.0,0.3333333333333333,0.5,1,0.8347826086956521,0.22916666666666666
synth-bimodal-tight,bimodal,1.5,7,cluster1,60,240,db,symmetric,1.0,0.42857142857142855,1.0,0.6,7,0.9375,0.2833333333333333
synth-bimodal-tight,bimodal,1.5,7,cluster1,60,240,db,symmetric,0.95,0.75,1.0,0.8571428571428571,4,0.8785046728971964,0.19583333333333333
synth-bimodal-tight,bimodal,1.5,7,cluster1,60,240,db,symmetric,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.8214285714285715,0.21666666666666667
synth-bimodal-tight,bimodal,1.5,7,cluster1,60,240,db,symmetric,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.7142857142857143,0.15833333333333333
synth-bimodal-tight,bimodal,1.5,7,cluster2,60,240,threshold,severity,1.0,1.0,1.0,1.0,3,0.9302325581395349,0.2875
synth-bimodal-tight,bimodal,1.5,7,cluster2,60,240,threshold,severity,0.95,1.0,1.0,1.0,3,0.33333333333333337,0.05
synth-bimodal-tight,bimodal,1.5,7,cluster2,60,240,threshold,severity,0.9,1.0,1.0,1.0,3,0.06451612903225806,0.008333333333333333
synth-bimodal-tight,bimodal,1.5,7,cluster2,60,240,threshold,severity,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-bimodal-tight,bimodal,1.5,7,cluster2,60,240,threshold,symmetric,1.0,1.0,1.0,1.0,3,0.9302325581395349,0.2875
synth-bimodal-tight,bimodal,1.5,7,cluster2,60,240,threshold,symmetric,0.95,1.0,1.0,1.0,3,0.2816901408450704,0.04583333333333333
synth-bimodal-tight,bimodal,1.5,7,cluster2,60,240,threshold,symmetric,0.9,1.0,1.0,1.0,3,0.09523809523809523,0.0125
synth-bimodal-tight,bimodal,1.5,7,cluster2,60,240,threshold,symmetric,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-bimodal-tight,bimodal,1.5,7,cluster2,60,240,db,severity,1.0,0.5,1.0,0.6666666666666666,6,0.9302325581395349,0.2875
synth-bimodal-tight,bimodal,1.5,7,cluster2,60,240,db,severity,0.95,0.75,1.0,0.8571428571428571,4,0.8440366972477065,0.20416666666666666
synth-bimodal-tight,bimodal,1.5,7,cluster2,60,240,db,severity,0.9,1.0,0.6666666666666666,0.8,2,0.8245614035087719,0.225
synth-bimodal-tight,bimodal,1.5,7,cluster2,60,240,db,severity,0.8,1.0,0.3333333333333333,0.5,1,0.8468468468468469,0.2125
synth-bimodal-tight,bimodal,1.5,7,cluster2,60,240,db,symmetric,1.0,0.5,1.0,0.6666666666666666,6,0.9302325581395349,0.2875
synth-bimodal-tight,bimodal,1.5,7,cluster2,60,240,db,symmetric,0.95,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.8305084745762712,0.24166666666666667
synth-bimodal-tight,bimodal,1.5,7,cluster2,60,240,db,symmetric,0.9,1.0,0.6666666666666666,0.8,2,0.7868852459016393,0.25833333333333336
synth-bimodal-tight,bimodal,1.5,7,cluster2,60,240,db,symmetric,0.8,1.0,0.3333333333333333,0.5,1,0.8347826086956521,0.22916666666666666
synth-bimodal-tight,bimodal,1.5,7,cluster3,60,240,threshold,severity,1.0,1.0,1.0,1.0,3,0.9523809523809523,0.275
synth-bimodal-tight,bimodal,1.5,7,cluster3,60,240,threshold,severity,0.95,1.0,1.0,1.0,3,0.3561643835616438,0.05416666666666667
synth-bimodal-tight,bimodal,1.5,7,cluster3,60,240,threshold,severity,0.9,1.0,1.0,1.0,3,0.06451612903225806,0.008333333333333333
synth-bimodal-tight,bimodal,1.5,7,cluster3,60,240,threshold,severity,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-bimodal-tight,bimodal,1.5,7,cluster3,60,240,threshold,symmetric,1.0,1.0,1.0,1.0,3,0.9523809523809523,0.275
synth-bimodal-tight,bimodal,1.5,7,cluster3,60,240,threshold,symmetric,0.95,1.0,1.0,1.0,3,0.3561643835616438,0.05416666666666667
synth-bimodal-tight,bimodal,1.5,7,cluster3,60,240,threshold,symmetric,0.9,1.0,1.0,1.0,3,0.125,0.016666666666666666
synth-bimodal-tight,bimodal,1.5,7,cluster3,60,240,threshold,symmetric,0.8,1.0,1.0,1.0,3,0.03278688524590164,0.004166666666666667
synth-bimodal-tight,bimodal,1.5,7,cluster3,60,240,db,severity,1.0,0.3,1.0,0.4615384615384615,10,0.9523809523809523,0.275
synth-bimodal-tight,bimodal,1.5,7,cluster3,60,240,db,severity,0.95,0.5,0.6666666666666666,0.5714285714285715,4,0.8518518518518519,0.2
synth-bimodal-tight,bimodal,1.5,7,cluster3,60,240,db,severity,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.7777777777777777,0.2
synth-bimodal-tight,bimodal,1.5,7,cluster3,60,240,db,severity,0.8,1.0,0.3333333333333333,0.5,1,0.7768595041322314,0.25416666666666665
synth-bimodal-tight,bimodal,1.5,7,cluster3,60,240,db,symmetric,1.0,0.3,1.0,0.4615384615384615,10,0.9523809523809523,0.275
synth-bimodal-tight,bimodal,1.5,7,cluster3,60,240,db,symmetric,0.95,0.6,1.0,0.7499999999999999,5,0.8411214953271028,0.19583333333333333
synth-bimodal-tight,bimodal,1.5,7,cluster3,60,240,db,symmetric,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.7927927927927927,0.2125
synth-bimodal-tight,bimodal,1.5,7,cluster3,60,240,db,symmetric,0.8,1.0,0.6666666666666666,0.8,2,0.7289719626168223,0.19583333333333333
synth-bimodal-tight,bimodal,1.5,8,cluster0,60,240,threshold,severity,1.0,1.0,1.0,1.0,3,0.975609756097561,0.2625
synth-bimodal-tight,bimodal,1.5,8,cluster0,60,240,threshold,severity,0.95,1.0,1.0,1.0,3,0.37837837837837834,0.058333333333333334
synth-bimodal-tight,bimodal,1.5,8,cluster0,60,240,threshold,severity,0.9,1.0,1.0,1.0,3,0.09523809523809523,0.0125
synth-bimodal-tight,bimodal,1.5,8,cluster0,60,240,threshold,severity,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-bimodal-tight,bimodal,1.5,8,cluster0,60,240,threshold,symmetric,1.0,1.0,1.0,1.0,3,0.975609756097561,0.2625
synth-bimodal-tight,bimodal,1.5,8,cluster0,60,240,threshold,symmetric,0.95,1.0,1.0,1.0,3,0.37837837837837834,0.058333333333333334
synth-bimodal-tight,bimodal,1.5,8,cluster0,60,240,threshold,symmetric,0.9,1.0,1.0,1.0,3,0.15384615384615385,0.020833333333333332
synth-bimodal-tight,bimodal,1.5,8,cluster0,60,240,threshold,symmetric,0.8,1.0,1.0,1.0,3,0.03278688524590164,0.004166666666666667
synth-bimodal-tight,bimodal,1.5,8,cluster0,60,240,db,severity,1.0,0.75,1.0,0.8571428571428571,4,0.975609756097561,0.2625
synth-bimodal-tight,bimodal,1.5,8,cluster0,60,240,db,severity,0.95,1.0,1.0,1.0,3,0.8928571428571429,0.21666666666666667
synth-bimodal-tight,bimodal,1.5,8,cluster0,60,240,db,severity,0.9,1.0,1.0,1.0,3,0.826923076923077,0.18333333333333332
synth-bimodal-tight,bimodal,1.5,8,cluster0,60,240,db,severity,0.8,1.0,0.3333333333333333,0.5,1,0.8245614035087719,0.225
synth-bimodal-tight,bimodal,1.5,8,cluster0,60,240,db,symmetric,1.0,0.75,1.0,0.8571428571428571,4,0.975609756097561,0.2625
synth-bimodal-tight,bimodal,1.5,8,cluster0,60,240,db,symmetric,0.95,1.0,1.0,1.0,3,0.8928571428571429,0.21666666666666667
synth-bimodal-tight,bimodal,1.5,8,cluster0,60,240,db,symmetric,0.9,1.0,1.0,1.0,3,0.8518518518518519,0.2
synth-bimodal-tight,bimodal,1.5,8,cluster0,60,240,db,symmetric,0.8,1.0,0.6666666666666666,0.8,2,0.7272727272727272,0.20833333333333334
synth-bimodal-tight,bimodal,1.5,8,cluster1,60,240,threshold,severity,1.0,1.0,1.0,1.0,3,0.967741935483871,0.26666666666666666
synth-bimodal-tight,bimodal,1.5,8,cluster1,60,240,threshold,severity,0.95,1.0,1.0,1.0,3,0.4,0.0625
synth-bimodal-tight,bimodal,1.5,8,cluster1,60,240,threshold,severity,0.9,1.0,1.0,1.0,3,0.208955223880597,0.029166666666666667
synth-bimodal-tight,bimodal,1.5,8,cluster1,60,240,threshold,severity,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-bimodal-tight,bimodal,1.5,8,cluster1,60,240,threshold,symmetric,1.0,1.0,1.0,1.0,3,0.967741935483871,0.26666666666666666
synth-bimodal-tight,bimodal,1.5,8,cluster1,60,240,threshold,symmetric,0.95,1.0,1.0,1.0,3,0.4,0.0625
synth-bimodal-tight,bimodal,1.5,8,cluster1,60,240,threshold,symmetric,0.9,1.0,1.0,1.0,3,0.2857142857142857,0.041666666666666664
synth-bimodal-tight,bimodal,1.5,8,cluster1,60,240,threshold,symmetric,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-bimodal-tight,bimodal,1.5,8,cluster1,60,240,db,severity,1.0,0.5,1.0,0.6666666666666666,6,0.967741935483871,0.26666666666666666
synth-bimodal-tight,bimodal,1.5,8,cluster1,60,240,db,severity,0.95,0.75,1.0,0.8571428571428571,4,0.8392857142857143,0.21666666666666667
synth-bimodal-tight,bimodal,1.5,8,cluster1,60,240,db,severity,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.8037383177570094,0.19583333333333333
synth-bimodal-tight,bimodal,1.5,8,cluster1,60,240,db,severity,0.8,1.0,0.3333333333333333,0.5,1,0.7704918032786884,0.25833333333333336
synth-bimodal-tight,bimodal,1.5,8,cluster1,60,240,db,symmetric,1.0,0.5,1.0,0.6666666666666666,6,0.967741935483871,0.26666666666666666
synth-bimodal-tight,bimodal,1.5,8,cluster1,60,240,db,symmetric,0.95,1.0,1.0,1.0,3,0.8448275862068966,0.23333333333333334
synth-bimodal-tight,bimodal,1.5,8,cluster1,60,240,db,symmetric,0.9,1.0,1.0,1.0,3,0.8108108108108107,0.2125
synth-bimodal-tight,bimodal,1.5,8,cluster1,60,240,db,symmetric,0.8,1.0,0.6666666666666666,0.8,2,0.7387387387387387,0.2125
synth-bimodal-tight,bimodal,1.5,8,cluster2,60,240,threshold,severity,1.0,1.0,1.0,1.0,3,0.923076923076923,0.2916666666666667
synth-bimodal-tight,bimodal,1.5,8,cluster2,60,240,threshold,severity,0.95,1.0,1.0,1.0,3,0.17910447761194032,0.029166666666666667
synth-bimodal-tight,bimodal,1.5,8,cluster2,60,240,threshold,severity,0.9,1.0,1.0,1.0,3,0.125,0.016666666666666666
synth-bimodal-tight,bimodal,1.5,8,cluster2,60,240,threshold,severity,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-bimodal-tight,bimodal,1.5,8,cluster2,60,240,threshold,symmetric,1.0,1.0,1.0,1.0,3,0.923076923076923,0.2916666666666667
synth-bimodal-tight,bimodal,1.5,8,cluster2,60,240,threshold,symmetric,0.95,1.0,1.0,1.0,3,0.20588235294117646,0.03333333333333333
synth-bimodal-tight,bimodal,1.5,8,cluster2,60,240,threshold,symmetric,0.9,1.0,1.0,1.0,3,0.09523809523809523,0.0125
synth-bimodal-tight,bimodal,1.5,8,cluster2,60,240,threshold,symmetric,0.8,1.0,1.0,1.0,3,0.03278688524590164,0.004166666666666667
synth-bimodal-tight,bimodal,1.5,8,cluster2,60,240,db,severity,1.0,0.42857142857142855,1.0,0.6,7,0.923076923076923,0.2916666666666667
synth-bimodal-tight,bimodal,1.5,8,cluster2,60,240,db,severity,0.95,1.0,1.0,1.0,3,0.8225806451612903,0.26666666666666666
synth-bimodal-tight,bimodal,1.5,8,cluster2,60,240,db,severity,0.9,1.0,1.0,1.0,3,0.7889908256880733,0.20416666666666666
synth-bimodal-tight,bimodal,1.5,8,cluster2,60,240,db,severity,0.8,1.0,0.3333333333333333,0.5,1,0.8318584070796461,0.22083333333333333
synth-bimodal-tight,bimodal,1.5,8,cluster2,60,240,db,symmetric,1.0,0.42857142857142855,1.0,0.6,7,0.923076923076923,0.2916666666666667
synth-bimodal-tight,bimodal,1.5,8,cluster2,60,240,db,symmetric,0.95,1.0,1.0,1.0,3,0.8130081300813008,0.2625
synth-bimodal-tight,bimodal,1.5,8,cluster2,60,240,db,symmetric,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.7927927927927927,0.2125
synth-bimodal-tight,bimodal,1.5,8,cluster2,60,240,db,symmetric,0.8,1.0,0.6666666666666666,0.8,2,0.6964285714285715,0.21666666666666667
synth-bimodal-tight,bimodal,1.5,8,cluster3,60,240,threshold,severity,1.0,1.0,1.0,1.0,3,0.975609756097561,0.2625
synth-bimodal-tight,bimodal,1.5,8,cluster3,60,240,threshold,severity,0.95,1.0,1.0,1.0,3,0.2608695652173913,0.0375
synth-bimodal-tight,bimodal,1.5,8,cluster3,60,240,threshold,severity,0.9,1.0,1.0,1.0,3,0.03278688524590164,0.004166666666666667
synth-bimodal-tight,bimodal,1.5,8,cluster3,60,240,threshold,severity,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-bimodal-tight,bimodal,1.5,8,cluster3,60,240,threshold,symmetric,1.0,1.0,1.0,1.0,3,0.975609756097561,0.2625
synth-bimodal-tight,bimodal,1.5,8,cluster3,60,240,threshold,symmetric,0.95,1.0,1.0,1.0,3,0.2608695652173913,0.0375
synth-bimodal-tight,bimodal,1.5,8,cluster3,60,240,threshold,symmetric,0.9,1.0,1.0,1.0,3,0.06451612903225806,0.008333333333333333
synth-bimodal-tight,bimodal,1.5,8,cluster3,60,240,threshold,symmetric,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-bimodal-tight,bimodal,1.5,8,cluster3,60,240,db,severity,1.0,0.42857142857142855,1.0,0.6,7,0.975609756097561,0.2625
synth-bimodal-tight,bimodal,1.5,8,cluster3,60,240,db,severity,0.95,1.0,1.0,1.0,3,0.8495575221238938,0.22083333333333333
synth-bimodal-tight,bimodal,1.5,8,cluster3,60,240,db,severity,0.9,1.0,0.6666666666666666,0.8,2,0.8468468468468469,0.2125
synth-bimodal-tight,bimodal,1.5,8,cluster3,60,240,db,severity,0.8,1.0,0.3333333333333333,0.5,1,0.8623853211009175,0.20416666666666666
synth-bimodal-tight,bimodal,1.5,8,cluster3,60,240,db,symmetric,1.0,0.42857142857142855,1.0,0.6,7,0.975609756097561,0.2625
synth-bimodal-tight,bimodal,1.5,8,cluster3,60,240,db,symmetric,0.95,1.0,1.0,1.0,3,0.8448275862068966,0.23333333333333334
synth-bimodal-tight,bimodal,1.5,8,cluster3,60,240,db,symmetric,0.9,1.0,1.0,1.0,3,0.822429906542056,0.19583333333333333
synth-bimodal-tight,bimodal,1.5,8,cluster3,60,240,db,symmetric,0.8,1.0,0.3333333333333333,0.5,1,0.8421052631578948,0.225
synth-bimodal-tight,bimodal,1.5,9,cluster0,60,240,threshold,severity,1.0,1.0,1.0,1.0,3,0.9836065573770492,0.25833333333333336
synth-bimodal-tight,bimodal,1.5,9,cluster0,60,240,threshold,severity,0.95,1.0,1.0,1.0,3,0.32876712328767127,0.05416666666666667
synth-bimodal-tight,bimodal,1.5,9,cluster0,60,240,threshold,severity,0.9,1.0,1.0,1.0,3,0.06349206349206349,0.0125
synth-bimodal-tight,bimodal,1.5,9,cluster0,60,240,threshold,severity,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-bimodal-tight,bimodal,1.5,9,cluster0,60,240,threshold,symmetric,1.0,1.0,1.0,1.0,3,0.9836065573770492,0.25833333333333336
synth-bimodal-tight,bimodal,1.5,9,cluster0,60,240,threshold,symmetric,0.95,1.0,1.0,1.0,3,0.3055555555555556,0.05
synth-bimodal-tight,bimodal,1.5,9,cluster0,60,240,threshold,symmetric,0.9,1.0,1.0,1.0,3,0.09375000000000001,0.016666666666666666
synth-bimodal-tight,bimodal,1.5,9,cluster0,60,240,threshold,symmetric,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-bimodal-tight,bimodal,1.5,9,cluster0,60,240,db,severity,1.0,0.2727272727272727,1.0,0.42857142857142855,11,0.9836065573770492,0.25833333333333336
synth-bimodal-tight,bimodal,1.5,9,cluster0,60,240,db,severity,0.95,1.0,1.0,1.0,3,0.864406779661017,0.24166666666666667
synth-bimodal-tight,bimodal,1.5,9,cluster0,60,240,db,severity,0.9,1.0,1.0,1.0,3,0.7889908256880733,0.20416666666666666
synth-bimodal-tight,bimodal,1.5,9,cluster0,60,240,db,severity,0.8,1.0,0.6666666666666666,0.8,2,0.6666666666666666,0.2125
synth-bimodal-tight,bimodal,1.5,9,cluster0,60,240,db,symmetric,1.0,0.2727272727272727,1.0,0.42857142857142855,11,0.9836065573770492,0.25833333333333336
synth-bimodal-tight,bimodal,1.5,9,cluster0,60,240,db,symmetric,0.95,1.0,1.0,1.0,3,0.8547008547008548,0.2375
synth-bimodal-tight,bimodal,1.5,9,cluster0,60,240,db,symmetric,0.9,1.0,1.0,1.0,3,0.8495575221238938,0.22083333333333333
synth-bimodal-tight,bimodal,1.5,9,cluster0,60,240,db,symmetric,0.8,1.0,1.0,1.0,3,0.673469387755102,0.15833333333333333
synth-bimodal-tight,bimodal,1.5,9,cluster1,60,240,threshold,severity,1.0,1.0,1.0,1.0,3,0.9523809523809523,0.275
synth-bimodal-tight,bimodal,1.5,9,cluster1,60,240,threshold,severity,0.95,1.0,1.0,1.0,3,0.208955223880597,0.029166666666666667
synth-bimodal-tight,bimodal,1.5,9,cluster1,60,240,threshold,severity,0.9,1.0,1.0,1.0,3,0.09523809523809523,0.0125
synth-bimodal-tight,bimodal,1.5,9,cluster1,60,240,threshold,severity,0.8,1.0,1.0,1.0,3,0.03278688524590164,0.004166666666666667
synth-bimodal-tight,bimodal,1.5,9,cluster1,60,240,threshold,symmetric,1.0,1.0,1.0,1.0,3,0.9523809523809523,0.275
synth-bimodal-tight,bimodal,1.5,9,cluster1,60,240,threshold,symmetric,0.95,1.0,1.0,1.0,3,0.20588235294117646,0.03333333333333333
synth-bimodal-tight,bimodal,1.5,9,cluster1,60,240,threshold,symmetric,0.9,1.0,1.0,1.0,3,0.15384615384615385,0.020833333333333332
synth-bimodal-tight,bimodal,1.5,9,cluster1,60,240,threshold,symmetric,0.8,1.0,1.0,1.0,3,0.03278688524590164,0.004166666666666667
synth-bimodal-tight,bimodal,1.5,9,cluster1,60,240,db,severity,1.0,0.5,1.0,0.6666666666666666,6,0.9523809523809523,0.275
synth-bimodal-tight,bimodal,1.5,9,cluster1,60,240,db,severity,0.95,1.0,1.0,1.0,3,0.8421052631578948,0.225
synth-bimodal-tight,bimodal,1.5,9,cluster1,60,240,db,severity,0.9,1.0,0.6666666666666666,0.8,2,0.7899159663865546,0.24583333333333332
synth-bimodal-tight,bimodal,1.5,9,cluster1,60,240,db,severity,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.74,0.16666666666666666
synth-bimodal-tight,bimodal,1.5,9,cluster1,60,240,db,symmetric,1.0,0.5,1.0,0.6666666666666666,6,0.9523809523809523,0.275
synth-bimodal-tight,bimodal,1.5,9,cluster1,60,240,db,symmetric,0.95,0.75,1.0,0.8571428571428571,4,0.8518518518518519,0.2
synth-bimodal-tight,bimodal,1.5,9,cluster1,60,240,db,symmetric,0.9,1.0,1.0,1.0,3,0.8073394495412844,0.20416666666666666
synth-bimodal-tight,bimodal,1.5,9,cluster1,60,240,db,symmetric,0.8,1.0,0.6666666666666666,0.8,2,0.7079646017699115,0.22083333333333333
synth-bimodal-tight,bimodal,1.5,9,cluster2,60,240,threshold,severity,1.0,1.0,1.0,1.0,3,0.9523809523809523,0.275
