arm,method,split,delta,metric,t,n_pairs,median_delta,win_rate,wilcoxon_p,rank_biserial,median_value,median_strict,median_f1,f1_ratio,median_coverage,primary,p_holm
synth-sym-wide,threshold,symmetric,0.05,f1_sd,0.9,80,0.0030683952021769746,0.3875,0.08509359563521411,-0.225,0.027521142899716498,0.024292664003845957,0.09523809523809523,0.09523809523809523,0.0125,False,0.08509359563521411
synth-sym-wide,threshold,symmetric,0.05,f1_sd,0.8,80,-0.019543845137394253,0.95,1.7957546368041127e-14,0.9,0.0,0.024292664003845957,0.0,0.0,0.0,False,5.387263910412338e-14
synth-sym-wide,threshold,symmetric,0.1,jaccard_admitted,0.95,80,-0.0234139678293811,0.3625,0.0037680084004823537,-0.275,0.6269744998112889,0.6499668238556249,0.2857142857142857,0.2857142857142857,0.041666666666666664,False,0.0037680084004823537
synth-sym-wide,threshold,symmetric,0.1,jaccard_admitted,0.9,80,-0.11863827502773938,0.175,2.0783101107976937e-11,-0.65,0.5350375939849623,0.6499668238556249,0.09523809523809523,0.09523809523809523,0.0125,False,6.234930332393082e-11
synth-sym-wide,threshold,symmetric,0.1,jaccard_admitted,0.8,80,0.08188712772057166,0.575,0.00037248913018903803,0.15,0.7263157894736842,0.6499668238556249,0.0,0.0,0.0,False,0.0007449782603780761
synth-sym-wide,threshold,symmetric,0.1,f1_sd,0.95,80,-0.0031569020274219046,0.6125,0.13705468876446839,0.225,0.03768272432095817,0.04028540729530413,0.2857142857142857,0.2857142857142857,0.041666666666666664,False,0.13705468876446839
synth-sym-wide,threshold,symmetric,0.1,f1_sd,0.9,80,-0.006806569330497211,0.75,3.694425363874717e-07,0.5,0.03280039238853928,0.04028540729530413,0.09523809523809523,0.09523809523809523,0.0125,False,7.388850727749434e-07
synth-sym-wide,threshold,symmetric,0.1,f1_sd,0.8,80,-0.02992879964717054,1.0,7.849526548031477e-15,1.0,0.012011395033853222,0.04028540729530413,0.0,0.0,0.0,False,2.3548579644094432e-14
synth-sym-wide,threshold,symmetric,0.2,jaccard_admitted,0.95,80,-0.08057780718563848,0.1125,8.598231693536375e-13,-0.775,0.4757911689522361,0.5532545628629415,0.2857142857142857,0.2857142857142857,0.041666666666666664,False,2.5794695080609125e-12
synth-sym-wide,threshold,symmetric,0.2,jaccard_admitted,0.9,80,-0.11559747252415747,0.15,7.946698796688492e-12,-0.7,0.4369349510138984,0.5532545628629415,0.09523809523809523,0.09523809523809523,0.0125,False,1.5893397593376984e-11
synth-sym-wide,threshold,symmetric,0.2,jaccard_admitted,0.8,80,0.14679032221432448,0.675,1.4206837614503837e-05,0.35,0.7052631578947368,0.5532545628629415,0.0,0.0,0.0,False,1.4206837614503837e-05
synth-sym-wide,threshold,symmetric,0.2,f1_sd,0.95,80,0.0010597187810365977,0.4375,0.10498652980612963,-0.125,0.04326644731869793,0.0411584323148718,0.2857142857142857,0.2857142857142857,0.041666666666666664,False,0.10498652980612963
synth-sym-wide,threshold,symmetric,0.2,f1_sd,0.9,80,-0.0029383845708842553,0.6375,0.0029423444938400023,0.275,0.03816381636658671,0.0411584323148718,0.09523809523809523,0.09523809523809523,0.0125,False,0.0058846889876800045
synth-sym-wide,threshold,symmetric,0.2,f1_sd,0.8,80,-0.02838517558582449,1.0,7.849526548031477e-15,1.0,0.013455453797838088,0.0411584323148718,0.0,0.0,0.0,False,2.3548579644094432e-14
wine,db,severity,0.05,jaccard_admitted,0.95,55,0.014072238909408563,0.5454545454545454,0.0921646261566135,0.09090909090909091,0.751062998766211,0.7046071212388355,0.7692307692307693,1.0256410256410258,0.052,False,0.184329252313227
wine,db,severity,0.05,jaccard_admitted,0.9,55,-0.007815694929644512,0.43636363636363634,0.4508075868857597,-0.12727272727272726,0.7232757287631401,0.7046071212388355,0.7368421052631579,0.9824561403508772,0.045,False,0.4508075868857597
wine,db,severity,0.05,jaccard_admitted,0.8,55,-0.03648600469357688,0.4,0.007337281499297108,-0.2,0.6468836941160785,0.7046071212388355,0.6428571428571428,0.8571428571428572,0.049,False,0.022011844497891325
wine,db,severity,0.05,f1_sd,0.95,55,-0.03687605191201562,0.9818181818181818,1.1705475040576126e-10,0.9636363636363636,0.024516154569598565,0.0637863326894136,0.7692307692307693,1.0256410256410258,0.052,False,3.511642512172838e-10
wine,db,severity,0.05,f1_sd,0.9,55,-0.03694329572800802,0.9818181818181818,1.5414953256310332e-10,0.9636363636363636,0.02051326433839384,0.0637863326894136,0.7368421052631579,0.9824561403508772,0.045,False,3.511642512172838e-10
wine,db,severity,0.05,f1_sd,0.8,55,-0.0388976672764762,0.9818181818181818,1.628408407940846e-10,0.9636363636363636,0.021663375027960143,0.0637863326894136,0.6428571428571428,0.8571428571428572,0.049,False,3.511642512172838e-10
wine,db,severity,0.1,jaccard_admitted,0.95,55,0.003776028862274239,0.509090909090909,0.48155854820050825,0.01818181818181818,0.6567575188179678,0.6420653166579932,0.7692307692307693,1.0256410256410258,0.052,False,0.6960804430737995
wine,db,severity,0.1,jaccard_admitted,0.9,55,-0.009974051246271931,0.4727272727272727,0.34804022153689973,-0.05454545454545454,0.6610222694161875,0.6420653166579932,0.7368421052631579,0.9824561403508772,0.045,False,0.6960804430737995
wine,db,severity,0.1,jaccard_admitted,0.8,55,-0.07249733473122333,0.32727272727272727,0.0002857232956574127,-0.34545454545454546,0.5864068250146213,0.6420653166579932,0.6428571428571428,0.8571428571428572,0.049,False,0.0008571698869722381
wine,db,severity,0.1,f1_sd,0.95,55,-0.030551463407939315,0.9636363636363636,1.3070729488682973e-10,0.9272727272727272,0.03228306569062888,0.06362802843990398,0.7692307692307693,1.0256410256410258,0.052,False,3.511642512172838e-10
wine,db,severity,0.1,f1_sd,0.9,55,-0.03262936779422044,0.9818181818181818,1.3070729488682973e-10,0.9636363636363636,0.02723494204641677,0.06362802843990398,0.7368421052631579,0.9824561403508772,0.045,False,3.511642512172838e-10
wine,db,severity,0.1,f1_sd,0.8,55,-0.03016667165263106,0.9818181818181818,1.1705475040576126e-10,0.9636363636363636,0.02718092474937233,0.06362802843990398,0.6428571428571428,0.8571428571428572,0.049,False,3.511642512172838e-10
wine,db,severity,0.2,jaccard_admitted,0.95,55,-0.050182834768636275,0.2,9.442662350154415e-08,-0.6,0.560324015966116,0.6201622421021575,0.7692307692307693,1.0256410256410258,0.052,False,1.888532470030883e-07
wine,db,severity,0.2,jaccard_admitted,0.9,55,-0.05597534711392904,0.21818181818181817,1.2272945976258558e-06,-0.5636363636363636,0.5474518558331409,0.6201622421021575,0.7368421052631579,0.9824561403508772,0.045,False,1.2272945976258558e-06
wine,db,severity,0.2,jaccard_admitted,0.8,55,-0.12484498829894808,0.09090909090909091,8.175826143119853e-10,-0.8181818181818182,0.4848956498139415,0.6201622421021575,0.6428571428571428,0.8571428571428572,0.049,False,2.452747842935956e-09
wine,db,severity,0.2,f1_sd,0.95,55,-0.009636844838850848,0.8,1.1276954292154035e-06,0.6,0.04170662468016604,0.0526915882061601,0.7692307692307693,1.0256410256410258,0.052,False,1.9026304340225536e-06
wine,db,severity,0.2,f1_sd,0.9,55,-0.012484579251792,0.9090909090909091,1.553750936897389e-08,0.8181818181818182,0.03743351977191107,0.0526915882061601,0.7368421052631579,0.9824561403508772,0.045,False,4.6612528106921674e-08
wine,db,severity,0.2,f1_sd,0.8,55,-0.011747666447295364,0.8363636363636363,9.513152170112768e-07,0.6727272727272727,0.037671594797590705,0.0526915882061601,0.6428571428571428,0.8571428571428572,0.049,False,1.9026304340225536e-06
wine,db,symmetric,0.05,jaccard_admitted,0.95,55,0.011121653474968962,0.5454545454545454,0.11716413250122237,0.09090909090909091,0.7561993686433829,0.7046071212388355,0.753280839895013,1.004374453193351,0.053,False,0.23432826500244475
wine,db,symmetric,0.05,jaccard_admitted,0.9,55,-0.008628970866583652,0.4727272727272727,0.8275520214395649,-0.05454545454545454,0.7480401006654296,0.7046071212388355,0.7277777777777776,0.9703703703703703,0.049,False,0.8275520214395649
wine,db,symmetric,0.05,jaccard_admitted,0.8,55,-0.03309680182053343,0.4,0.005993005839033461,-0.2,0.6594822762594473,0.7046071212388355,0.6585365853658537,0.8780487804878051,0.038,False,0.017979017517100383
wine,db,symmetric,0.05,f1_sd,0.95,55,-0.036305106932711495,0.9818181818181818,1.1705475040576126e-10,0.9636363636363636,0.022951245265057072,0.0637863326894136,0.753280839895013,1.004374453193351,0.053,False,3.511642512172838e-10
wine,db,symmetric,0.05,f1_sd,0.9,55,-0.03663168451544947,0.9636363636363636,1.3810533602194063e-10,0.9272727272727272,0.022629502422519904,0.0637863326894136,0.7277777777777776,0.9703703703703703,0.049,False,3.511642512172838e-10
wine,db,symmetric,0.05,f1_sd,0.8,55,-0.0379651240223759,0.9818181818181818,1.3810533602194063e-10,0.9636363636363636,0.021516826382755806,0.0637863326894136,0.6585365853658537,0.8780487804878051,0.038,False,3.511642512172838e-10
wine,db,symmetric,0.1,jaccard_admitted,0.95,55,-0.004617478260657393,0.4727272727272727,0.8080225190987989,-0.05454545454545454,0.6795655861272083,0.6420653166579932,0.753280839895013,1.004374453193351,0.053,False,1.0
wine,db,symmetric,0.1,jaccard_admitted,0.9,55,-0.0018423885014590136,0.4909090909090909,0.9532310143802237,-0.01818181818181818,0.680087225188526,0.6420653166579932,0.7277777777777776,0.9703703703703703,0.049,False,1.0
wine,db,symmetric,0.1,jaccard_admitted,0.8,55,-0.046493888028135255,0.21818181818181817,2.1576061071343676e-05,-0.5636363636363636,0.5691599552678697,0.6420653166579932,0.6585365853658537,0.8780487804878051,0.038,False,6.472818321403103e-05
wine,db,symmetric,0.1,f1_sd,0.95,55,-0.02843641892809623,0.9636363636363636,1.5414953256310332e-10,0.9272727272727272,0.034731267299070195,0.06362802843990398,0.753280839895013,1.004374453193351,0.053,False,4.377362451572848e-10
wine,db,symmetric,0.1,f1_sd,0.9,55,-0.033797466251402675,0.9818181818181818,1.4591208171909493e-10,0.9636363636363636,0.03000670088316822,0.06362802843990398,0.7277777777777776,0.9703703703703703,0.049,False,4.377362451572848e-10
wine,db,symmetric,0.1,f1_sd,0.8,55,-0.032602264259506866,0.9818181818181818,2.6595682883792645e-10,0.9636363636363636,0.02638982205140382,0.06362802843990398,0.6585365853658537,0.8780487804878051,0.038,False,4.377362451572848e-10
wine,db,symmetric,0.2,jaccard_admitted,0.95,55,-0.0533757653521455,0.21818181818181817,5.432496855317196e-07,-0.5636363636363636,0.5644830304671525,0.6201622421021575,0.753280839895013,1.004374453193351,0.053,False,5.432496855317196e-07
wine,db,symmetric,0.2,jaccard_admitted,0.9,55,-0.0753270491302519,0.14545454545454545,9.506557870909204e-09,-0.7090909090909091,0.5455221978087601,0.6201622421021575,0.7277777777777776,0.9703703703703703,0.049,False,1.901311574181841e-08
wine,db,symmetric,0.2,jaccard_admitted,0.8,55,-0.14320710680435567,0.10909090909090909,4.5572007300236066e-10,-0.7818181818181819,0.4906809673959998,0.6201622421021575,0.6585365853658537,0.8780487804878051,0.038,False,1.367160219007082e-09
wine,db,symmetric,0.2,f1_sd,0.95,55,-0.008536599706094605,0.8,2.027770199939979e-06,0.6,0.044787614517722805,0.0526915882061601,0.753280839895013,1.004374453193351,0.053,False,4.055540399879958e-06
wine,db,symmetric,0.2,f1_sd,0.9,55,-0.01373922993363532,0.9090909090909091,9.988326126002134e-09,0.8181818181818182,0.036076865818090956,0.0526915882061601,0.7277777777777776,0.9703703703703703,0.049,False,2.99649783780064e-08
wine,db,symmetric,0.2,f1_sd,0.8,55,-0.01277186811908354,0.8909090909090909,2.202682656818047e-06,0.7818181818181819,0.03950537957536384,0.0526915882061601,0.6585365853658537,0.8780487804878051,0.038,False,4.055540399879958e-06
wine,threshold,severity,0.05,jaccard_admitted,0.95,55,0.08138516358448378,0.8545454545454545,3.0556063186572866e-08,0.7090909090909091,0.8074444191905095,0.7046071212388355,0.6732673267326733,0.8976897689768979,0.039,False,9.16681895597186e-08
wine,threshold,severity,0.05,jaccard_admitted,0.9,55,0.054759612456708795,0.7272727272727273,0.00010477134927041808,0.45454545454545453,0.794835996239766,0.7046071212388355,0.5675675675675675,0.7567567567567568,0.022,False,0.00020954269854083616
wine,threshold,severity,0.05,jaccard_admitted,0.8,55,-0.0167539698006266,0.4727272727272727,0.24417357261350725,-0.05454545454545454,0.7578130310024557,0.7046071212388355,0.2807017543859649,0.37426900584795325,0.009,False,0.24417357261350725
wine,threshold,severity,0.05,f1_sd,0.95,55,-0.03559041190344005,1.0,1.1076151546135735e-10,1.0,0.022557107731607323,0.0637863326894136,0.6732673267326733,0.8976897689768979,0.039,False,3.3228454638407205e-10
wine,threshold,severity,0.05,f1_sd,0.9,55,-0.029257445398561656,0.9454545454545454,3.484394298247145e-10,0.8909090909090909,0.0252639663157363,0.0637863326894136,0.5675675675675675,0.7567567567567568,0.022,False,6.96878859649429e-10
wine,threshold,severity,0.05,f1_sd,0.8,55,-0.022068617302920875,0.8545454545454545,6.213622306404809e-08,0.7090909090909091,0.0334524694694706,0.0637863326894136,0.2807017543859649,0.37426900584795325,0.009,False,6.213622306404809e-08
wine,threshold,severity,0.1,jaccard_admitted,0.95,55,0.058673850011278894,0.8,7.0922232071804016e-06,0.6,0.7208979328735047,0.6420653166579932,0.6732673267326733,0.8976897689768979,0.039,True,2.1276669621541204e-05
wine,threshold,severity,0.1,jaccard_admitted,0.9,55,0.037740389198080426,0.6363636363636364,0.0008540307975823075,0.2727272727272727,0.7213726242393006,0.6420653166579932,0.5675675675675675,0.7567567567567568,0.022,True,0.001708061595164615
wine,threshold,severity,0.1,jaccard_admitted,0.8,55,-0.0047587952838031855,0.4727272727272727,0.43585897463301204,-0.05454545454545454,0.6938116634827162,0.6420653166579932,0.2807017543859649,0.37426900584795325,0.009,True,0.43585897463301204
wine,threshold,severity,0.1,f1_sd,0.95,55,-0.032686893786147364,1.0,1.1076151546135735e-10,1.0,0.02984418801605668,0.06362802843990398,0.6732673267326733,0.8976897689768979,0.039,False,3.3228454638407205e-10
wine,threshold,severity,0.1,f1_sd,0.9,55,-0.02947345644223246,0.9272727272727272,4.5572007300236066e-10,0.8545454545454545,0.03075030874265038,0.06362802843990398,0.5675675675675675,0.7567567567567568,0.022,False,9.114401460047213e-10
wine,threshold,severity,0.1,f1_sd,0.8,55,-0.021806201728847223,0.8727272727272727,1.2272945976258558e-06,0.7454545454545455,0.03479523099808713,0.06362802843990398,0.2807017543859649,0.37426900584795325,0.009,False,1.2272945976258558e-06
wine,threshold,severity,0.2,jaccard_admitted,0.95,55,-0.005944264242722985,0.43636363636363634,0.9332269909912473,-0.12727272727272726,0.6239251272768124,0.6201622421021575,0.6732673267326733,0.8976897689768979,0.039,False,0.9735848847996933
wine,threshold,severity,0.2,jaccard_admitted,0.9,55,-0.013479501791547888,0.4909090909090909,0.48679244239984665,-0.01818181818181818,0.6471019185882589,0.6201622421021575,0.5675675675675675,0.7567567567567568,0.022,False,0.9735848847996933
wine,threshold,severity,0.2,jaccard_admitted,0.8,55,-0.06672468254793268,0.43636363636363634,0.012830891885118887,-0.12727272727272726,0.6244769411874674,0.6201622421021575,0.2807017543859649,0.37426900584795325,0.009,False,0.03849267565535666
wine,threshold,severity,0.2,f1_sd,0.95,55,-0.012364804619940183,0.8363636363636363,1.1580379721429074e-08,0.6727272727272727,0.03976252611840425,0.0526915882061601,0.6732673267326733,0.8976897689768979,0.039,False,3.474113916428722e-08
wine,threshold,severity,0.2,f1_sd,0.9,55,-0.014012907957995573,0.8545454545454545,4.178446689423965e-07,0.7090909090909091,0.03555103257924308,0.0526915882061601,0.5675675675675675,0.7567567567567568,0.022,False,8.35689337884793e-07
wine,threshold,severity,0.2,f1_sd,0.8,55,-0.006020748092119915,0.6545454545454545,0.01984654535955192,0.3090909090909091,0.043953974351703944,0.0526915882061601,0.2807017543859649,0.37426900584795325,0.009,False,0.01984654535955192
wine,threshold,symmetric,0.05,jaccard_admitted,0.95,55,0.07041469693865476,0.8363636363636363,1.363443822099222e-07,0.6727272727272727,0.8082578707515009,0.7046071212388355,0.7001569858712715,0.9335426478283622,0.037,False,4.0903314662976654e-07
wine,threshold,symmetric,0.05,jaccard_admitted,0.9,55,0.06871800085481339,0.8363636363636363,4.765845233075283e-07,0.6727272727272727,0.8010532918294068,0.7046071212388355,0.5531914893617021,0.7375886524822697,0.023,False,9.531690466150565e-07
wine,threshold,symmetric,0.05,jaccard_admitted,0.8,55,0.020755639910446266,0.5818181818181818,0.2872944427185553,0.16363636363636364,0.7771405627840651,0.7046071212388355,0.2758620689655173,0.3678160919540231,0.01,False,0.2872944427185553
wine,threshold,symmetric,0.05,f1_sd,0.95,55,-0.03467985712317249,0.9818181818181818,1.1705475040576126e-10,0.9636363636363636,0.020097145437732663,0.0637863326894136,0.7001569858712715,0.9335426478283622,0.037,False,3.511642512172838e-10
wine,threshold,symmetric,0.05,f1_sd,0.9,55,-0.031720912004757115,0.9636363636363636,1.5414953256310332e-10,0.9272727272727272,0.02732621013174718,0.0637863326894136,0.5531914893617021,0.7375886524822697,0.023,False,3.511642512172838e-10
wine,threshold,symmetric,0.05,f1_sd,0.8,55,-0.02205639587677306,0.8909090909090909,1.2775985359572319e-08,0.7818181818181819,0.029998427950578756,0.0637863326894136,0.2758620689655173,0.3678160919540231,0.01,False,1.2775985359572319e-08
wine,threshold,symmetric,0.1,jaccard_admitted,0.95,55,0.046677474580845146,0.7272727272727273,5.986949505982064e-05,0.45454545454545453,0.7219371846180074,0.6420653166579932,0.7001569858712715,0.9335426478283622,0.037,False,0.00011973899011964128
wine,threshold,symmetric,0.1,jaccard_admitted,0.9,55,0.06438049188381534,0.7454545454545455,1.596373468066663e-05,0.4909090909090909,0.7545458448298702,0.6420653166579932,0.5531914893617021,0.7375886524822697,0.023,False,4.7891204041999896e-05
wine,threshold,symmetric,0.1,jaccard_admitted,0.8,55,0.005443728106804047,0.509090909090909,0.9933149639519725,0.01818181818181818,0.6842980703507019,0.6420653166579932,0.2758620689655173,0.3678160919540231,0.01,False,0.9933149639519725
wine,threshold,symmetric,0.1,f1_sd,0.95,55,-0.030536186173414172,0.9818181818181818,1.1705475040576126e-10,0.9636363636363636,0.029610999182887142,0.06362802843990398,0.7001569858712715,0.9335426478283622,0.037,False,3.511642512172838e-10
wine,threshold,symmetric,0.1,f1_sd,0.9,55,-0.031053851545076384,0.9454545454545454,2.1400380247110321e-10,0.8909090909090909,0.03123275797001385,0.06362802843990398,0.5531914893617021,0.7375886524822697,0.023,False,4.2800760494220643e-10
wine,threshold,symmetric,0.1,f1_sd,0.8,55,-0.019663078749388795,0.8909090909090909,6.213622306404809e-08,0.7818181818181819,0.035708010742918656,0.06362802843990398,0.2758620689655173,0.3678160919540231,0.01,False,6.213622306404809e-08
wine,threshold,symmetric,0.2,jaccard_admitted,0.95,55,-0.017752282975214917,0.41818181818181815,0.10953144615285881,-0.16363636363636364,0.607908459036813,0.6201622421021575,0.7001569858712715,0.9335426478283622,0.037,False,0.21906289230571763
wine,threshold,symmetric,0.2,jaccard_admitted,0.9,55,-0.015696077267434605,0.45454545454545453,0.6937347839426313,-0.09090909090909091,0.619302617186843,0.6201622421021575,0.5531914893617021,0.7375886524822697,0.023,False,0.6937347839426313
wine,threshold,symmetric,0.2,jaccard_admitted,0.8,55,-0.03062800172561775,0.43636363636363634,0.011126515206275741,-0.12727272727272726,0.6146871094201436,0.6201622421021575,0.2758620689655173,0.3678160919540231,0.01,False,0.03337954561882722
wine,threshold,symmetric,0.2,f1_sd,0.95,55,-0.011906618112235567,0.8363636363636363,5.657575359045293e-08,0.6727272727272727,0.04273515614921177,0.0526915882061601,0.7001569858712715,0.9335426478283622,0.037,False,1.697272607713588e-07
wine,threshold,symmetric,0.2,f1_sd,0.9,55,-0.012679051505904058,0.8181818181818182,1.5630675570951157e-07,0.6363636363636364,0.03966501174552314,0.0526915882061601,0.5531914893617021,0.7375886524822697,0.023,False,3.1261351141902314e-07
wine,threshold,symmetric,0.2,f1_sd,0.8,55,-0.0036986043019454837,0.6181818181818182,0.06288019177830834,0.23636363636363636,0.045844867694334775,0.0526915882061601,0.2758620689655173,0.3678160919540231,0.01,False,0.06288019177830834
