rho,nesting,seed,rotation_diversity,d_noise,min_cluster_size,dr_method,condition,h,c,v,ari,nmi,within_g_ari,coarse_ari,noise_frac,n_clusters,frag_ratio
16,non_nested,1,1.0,10,15,UMAP,flat_full,0.90701901811629,1.0,0.9512427610839694,0.8400444938820912,0.9512427610839695,1.0,0.6391166136857955,0.0,10,0.8333333333333334
16,non_nested,1,1.0,10,15,UMAP,flat_oracle_B,0.8589177196031332,1.0,0.9241051505889207,0.7710884340487091,0.9241051505889207,1.0,0.4675642235937254,0.022222222222222223,9,0.75
16,non_nested,1,1.0,10,15,UMAP,oracle_conditional,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12,1.0
16,non_nested,2,1.0,10,15,UMAP,hierarchical,0.9967563839171899,0.8939007852837005,0.9425308076309894,0.8919999984538296,0.9425308076309895,0.863193161262963,1.0,0.11666666666666667,18,1.5
16,non_nested,2,1.0,10,15,UMAP,flat_full,0.9484994093078123,0.9948722031544088,0.9711325317067353,0.908496499018825,0.9711325317067352,0.9002873755686309,0.9916726645732449,0.001388888888888889,11,0.9166666666666666
16,non_nested,2,1.0,10,15,UMAP,flat_oracle_B,0.29081727550133857,1.0,0.4505940244538306,0.11447997461108898,0.4505940244538306,0.23514755945463928,0.31135242099702204,0.009722222222222222,3,0.25
16,non_nested,2,1.0,10,15,UMAP,oracle_conditional,0.8055146700427681,0.9964856545582971,0.8908808752979334,0.703473859112174,0.8908808752979333,0.6221004888878582,1.0,0.03888888888888889,8,0.6666666666666666
16,non_nested,3,1.0,10,15,UMAP,hierarchical,0.9781008438191339,0.8558480988096004,0.9128997303783019,0.8331174843076636,0.9128997303783019,0.8122816627180973,0.9380420222402032,0.1875,19,1.5833333333333333
16,non_nested,3,1.0,10,15,UMAP,flat_full,0.9506574949338132,0.9970186705640955,0.9732863076017568,0.9114611797138777,0.9732863076017567,0.9981506844015259,0.7797517851753654,0.0,11,0.9166666666666666
16,non_nested,3,1.0,10,15,UMAP,flat_oracle_B,0.3692291790722146,0.9999999999999998,0.5393241463381654,0.21191719724087307,0.5393241463381654,0.45884296156151777,0.15202464615065567,0.006944444444444444,3,0.25
16,non_nested,3,1.0,10,15,UMAP,oracle_conditional,0.8836984117279123,0.9968160794563133,0.9368550897426636,0.76364116641132,0.9368550897426635,0.77311388034996,1.0,0.025,10,0.8333333333333334
16,non_nested,4,1.0,10,15,UMAP,hierarchical,0.9944929347814958,0.9263259388020348,0.9591998643003741,0.931479326038673,0.959199864300374,0.9195603375263092,0.9906787154924367,0.10416666666666667,16,1.3333333333333333
16,non_nested,4,1.0,10,15,UMAP,flat_full,0.84298098188371,1.0,0.9148016069293341,0.7178178963893249,0.914801606929334,1.0,0.38699200194876376,0.0,9,0.75
16,non_nested,4,1.0,10,15,UMAP,flat_oracle_B,0.7851203804805372,0.9964435475872976,0.8782487396425637,0.6478467904635619,0.8782487396425636,0.9963590600392731,0.2701849223082613,0.05555555555555555,8,0.6666666666666666
16,non_nested,4,1.0,10,15,UMAP,oracle_conditional,0.9535095090581451,1.0,0.9762015538054537,0.9142925259268089,0.9762015538054537,0.9039002814636108,1.0,0.0,11,0.9166666666666666
16,non_nested,5,1.0,10,15,UMAP,hierarchical,0.9813044942650943,0.9235447025060912,0.9515488877126169,0.9254850920048646,0.951548887712617,0.9190533019499026,0.9599329592320583,0.08055555555555556,15,1.25
16,non_nested,5,1.0,10,15,UMAP,flat_full,0.950657494933813,0.9970186705640953,0.9732863076017566,0.9114611797138777,0.9732863076017565,0.9981506844015259,0.7797517851753654,0.0,11,0.9166666666666666
16,non_nested,5,1.0,10,15,UMAP,flat_oracle_B,0.4975901931427778,0.9999999999999997,0.6645211693040758,0.3213289791367745,0.6645211693040758,0.567781853651895,0.30593877330256375,0.005555555555555556,4,0.3333333333333333
16,non_nested,5,1.0,10,15,UMAP,oracle_conditional,0.8599421478234917,1.0000000000000002,0.92469773732457,0.7735772832809189,0.9246977373245698,0.7096147890485275,1.0,0.004166666666666667,9,0.75
16,non_nested,6,1.0,10,15,UMAP,hierarchical,0.9968202473560724,0.9119219235844396,0.9524830029704384,0.915843876502992,0.9524830029704385,0.897994260547437,1.0,0.10694444444444444,17,1.4166666666666667
16,non_nested,6,1.0,10,15,UMAP,flat_full,0.9535095090581451,1.0,0.9762015538054537,0.9142925259268089,0.9762015538054537,0.9039002814636108,1.0,0.0,11,0.9166666666666666
16,non_nested,6,1.0,10,15,UMAP,flat_oracle_B,0.8035686194958366,0.9964702647463641,0.8896832640901392,0.6996405142091305,0.8896832640901391,0.6908293690284141,0.7692535799993836,0.04027777777777778,8,0.6666666666666666
16,non_nested,6,1.0,10,15,UMAP,oracle_conditional,0.8605285271744351,1.0000000000000002,0.9250366383592202,0.7751016578041914,0.9250366383592202,0.7117008443908324,1.0,0.0,9,0.75
16,non_nested,7,1.0,10,15,UMAP,hierarchical,0.9940326978282139,0.9619001977407955,0.9777025078599278,0.9684853797216001,0.9777025078599278,0.9634262392674496,0.9914737135753794,0.05138888888888889,14,1.1666666666666667
16,non_nested,7,1.0,10,15,UMAP,flat_full,0.9070190181162902,1.0000000000000002,0.9512427610839697,0.8400444938820912,0.9512427610839697,1.0,0.5443021929268602,0.0,10,0.8333333333333334
16,non_nested,7,1.0,10,15,UMAP,flat_oracle_B,0.4957682754859936,0.9940504223005822,0.6615820627600717,0.30084750936341165,0.6615820627600717,0.4939272769183141,0.22508060336607807,0.058333333333333334,4,0.3333333333333333
16,non_nested,7,1.0,10,15,UMAP,oracle_conditional,0.7210466193021219,1.0,0.8379164297065975,0.6213427869272938,0.8379164297065975,0.4967646567886114,1.0,0.019444444444444445,6,0.5
16,non_nested,8,1.0,10,15,UMAP,hierarchical,0.9444799993536016,0.80488741710306,0.8691142409923275,0.7174580441982645,0.8691142409923276,0.7044934756996669,0.8231193835250721,0.16666666666666666,20,1.6666666666666667
16,non_nested,8,1.0,10,15,UMAP,flat_full,0.90701901811629,1.0,0.9512427610839694,0.8400444938820912,0.9512427610839695,1.0,0.6391166136857955,0.0,10,0.8333333333333334
16,non_nested,8,1.0,10,15,UMAP,flat_oracle_B,0.7441190862797131,0.992184681539902,0.8504313269737748,0.6170838499654407,0.8504313269737748,0.9961225312829721,0.16056802948185642,0.034722222222222224,7,0.5833333333333334
16,non_nested,8,1.0,10,15,UMAP,oracle_conditional,0.9070190181162902,1.0000000000000002,0.9512427610839697,0.8400444938820912,0.9512427610839697,0.8078005629272216,1.0,0.0,10,0.8333333333333334
16,non_nested,9,1.0,10,15,UMAP,hierarchical,0.9483412199214629,0.873583725649763,0.9094287424957433,0.8574833139222542,0.9094287424957433,0.8490850207715269,0.7940831093370513,0.10555555555555556,16,1.3333333333333333
16,non_nested,9,1.0,10,15,UMAP,flat_full,0.9070190181162902,1.0000000000000002,0.9512427610839697,0.8400444938820912,0.9512427610839697,1.0,0.6391166136857955,0.0,10,0.8333333333333334
16,non_nested,9,1.0,10,15,UMAP,flat_oracle_B,0.43144571979942953,0.9999999999999992,0.6028111493600784,0.22197313634906468,0.6028111493600783,0.4534297297365364,0.22880651912680147,0.013888888888888888,4,0.3333333333333333
16,non_nested,9,1.0,10,15,UMAP,oracle_conditional,0.8605285271744351,1.0000000000000002,0.9250366383592202,0.7751016578041914,0.9250366383592202,0.7117008443908324,1.0,0.0,9,0.75
16,non_nested,10,1.0,10,15,UMAP,hierarchical,0.8350255457909174,0.8666631953847785,0.8505502683682105,0.6419193260197704,0.8505502683682105,0.6041116782293571,1.0,0.12083333333333333,14,1.1666666666666667
16,non_nested,10,1.0,10,15,UMAP,flat_full,0.7622965096928805,0.9936028541013052,0.8627145761539086,0.575758974727065,0.8627145761539087,0.5631921616557038,1.0,0.001388888888888889,8,0.6666666666666666
16,non_nested,10,1.0,10,15,UMAP,flat_oracle_B,0.25615214493032035,0.9999999999999997,0.4078361780682694,0.1337963291049536,0.40783617806826944,0.0,0.5707462686567164,0.0,2,0.16666666666666666
16,non_nested,10,1.0,10,15,UMAP,oracle_conditional,0.7161942433644021,0.9908951131022931,0.8314425640268186,0.5587576249937335,0.8314425640268186,0.43326642764042184,1.0,0.2,7,0.5833333333333334
16,non_nested,11,1.0,10,15,UMAP,hierarchical,0.9967207025413243,0.8945230915200042,0.942860658175245,0.894099300257865,0.9428606581752451,0.8756361046355966,0.9952193401906194,0.12638888888888888,18,1.5
16,non_nested,11,1.0,10,15,UMAP,flat_full,0.9485179142174243,0.9948523330362371,0.9711327640416433,0.9084891966537203,0.9711327640416434,0.9963541642009539,0.7751969045886962,0.001388888888888889,11,0.9166666666666666
16,non_nested,11,1.0,10,15,UMAP,flat_oracle_B,0.578079787643827,0.9947494604325885,0.7312231223433402,0.39689007506294777,0.7312231223433401,0.709871953387066,0.2864068403280336,0.09722222222222222,5,0.4166666666666667
16,non_nested,11,1.0,10,15,UMAP,oracle_conditional,0.8572914019466712,0.9966950523267849,0.9217522563371553,0.7716166707571153,0.9217522563371553,0.7071714281966602,1.0,0.0,9,0.75
16,non_nested,12,1.0,10,15,UMAP,hierarchical,1.0,0.9660825529814353,0.9827487167478643,0.9727191236912482,0.9827487167478643,0.9651626166715087,1.0,0.041666666666666664,14,1.1666666666666667
16,non_nested,12,1.0,10,15,UMAP,flat_full,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12,1.0
16,non_nested,12,1.0,10,15,UMAP,flat_oracle_B,0.7500047902981362,0.9999999999999999,0.8571459854922603,0.6213807574929463,0.8571459854922603,0.902514109149609,0.2707658603976148,0.011111111111111112,7,0.5833333333333334
16,non_nested,12,1.0,10,15,UMAP,oracle_conditional,0.9971347950735001,0.9971544020872724,0.9971445984840024,0.9970107265796819,0.9971445984840024,0.9962517647498635,1.0,0.011111111111111112,12,1.0
16,non_nested,13,1.0,10,15,UMAP,hierarchical,0.9543630482343449,0.8778486737415766,0.9145082155210641,0.8216961839791701,0.9145082155210642,0.8451879089788163,0.8125475395638694,0.09305555555555556,17,1.4166666666666667
16,non_nested,13,1.0,10,15,UMAP,flat_full,0.9506574949338132,0.9970186705640955,0.9732863076017568,0.9114611797138777,0.9732863076017567,0.9962806484260072,0.782919991373733,0.0,11,0.9166666666666666
16,non_nested,13,1.0,10,15,UMAP,flat_oracle_B,0.7349203384306071,0.9961370611685441,0.8458198859110966,0.590461876863132,0.8458198859110966,0.716117915288749,0.635770060617114,0.030555555555555555,7,0.5833333333333334
16,non_nested,13,1.0,10,15,UMAP,oracle_conditional,0.8574872824856162,0.996691210276888,0.9218638234815271,0.7721304556321503,0.9218638234815271,0.7078394853388813,1.0,0.001388888888888889,9,0.75
16,non_nested,14,1.0,10,15,UMAP,hierarchical,1.0,0.9328324903892288,0.9652491822520817,0.9430276719904753,0.9652491822520817,0.9284113794689212,1.0,0.1,16,1.3333333333333333
16,non_nested,14,1.0,10,15,UMAP,flat_full,0.9971440069506838,0.9971627695545136,0.9971533881643386,0.9969656069454919,0.9971533881643386,0.996281090581198,1.0,0.001388888888888889,12,1.0
16,non_nested,14,1.0,10,15,UMAP,flat_oracle_B,0.11543129118376834,1.0,0.20697158506511887,0.031780231618637224,0.20697158506511887,0.11017740429505135,0.029628699664166223,0.0,2,0.16666666666666666
16,non_nested,14,1.0,10,15,UMAP,oracle_conditional,0.7309546990440257,0.9999999999999997,0.8445682598715244,0.5773072203307358,0.8445682598715244,0.45550768491134,1.0,0.006944444444444444,7,0.5833333333333334
16,non_nested,15,1.0,10,15,UMAP,hierarchical,0.9039564862342963,0.8640539617642157,0.8835549406140848,0.7422280592035706,0.8835549406140848,0.6734351065803534,0.9905833200518068,0.08055555555555556,16,1.3333333333333333
16,non_nested,15,1.0,10,15,UMAP,flat_full,0.84298098188371,1.0,0.9148016069293341,0.7178178963893249,0.914801606929334,0.8078005629272216,0.782919991373733,0.0,9,0.75
16,non_nested,15,1.0,10,15,UMAP,flat_oracle_B,0.7181950380665313,0.996029937611366,0.834597289279739,0.6192699380487968,0.8345972892797389,0.49404966751836416,1.0,0.006944444444444444,6,0.5
16,non_nested,15,1.0,10,15,UMAP,oracle_conditional,0.7182096983519991,0.9960575705641768,0.8346168888220229,0.6192993339842674,0.834616888822023,0.4940761097623421,1.0,0.0,6,0.5
16,non_nested,16,1.0,10,15,UMAP,hierarchical,0.9893046333555979,0.9260287349278987,0.9566214772372655,0.9319713679083784,0.9566214772372655,0.920912600288474,0.982213596333373,0.12083333333333333,16,1.3333333333333333
16,non_nested,16,1.0,10,15,UMAP,flat_full,0.8866194587012329,0.9968040257015142,0.9384887180367127,0.7726275689833941,0.9384887180367129,0.9020509658651367,0.7793494690467441,0.0,10,0.8333333333333334
16,non_nested,16,1.0,10,15,UMAP,flat_oracle_B,0.7345325056050921,0.9878949111091293,0.8425793938136135,0.6014439385974223,0.8425793938136135,0.9924085380934725,0.25648072127326454,0.08611111111111111,7,0.5833333333333334
16,non_nested,16,1.0,10,15,UMAP,oracle_conditional,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12,1.0
16,non_nested,17,1.0,10,15,UMAP,hierarchical,0.839192283798302,0.9291864076852726,0.8818994113591838,0.6703372202142391,0.8818994113591838,0.8006886943258138,0.7343450471224517,0.14444444444444443,12,1.0
16,non_nested,17,1.0,10,15,UMAP,flat_full,0.7210570543488701,1.0,0.8379234756068777,0.5433470943156558,0.8379234756068777,0.7117008443908324,0.5705411539839923,0.0,7,0.5833333333333334
16,non_nested,17,1.0,10,15,UMAP,flat_oracle_B,0.7678163850362947,1.0,0.8686607857416491,0.5812957328871761,0.8686607857416491,0.7117246598992071,0.6421891182115582,0.005555555555555556,8,0.6666666666666666
16,non_nested,17,1.0,10,15,UMAP,oracle_conditional,0.8605349703463466,1.0,0.9250403610378302,0.7751097568504278,0.9250403610378304,0.7117246598992071,1.0,0.005555555555555556,9,0.75
16,non_nested,18,1.0,10,15,UMAP,hierarchical,0.9672644535777137,0.8941888895761084,0.9292922982487283,0.8712710816813454,0.9292922982487285,0.874372433905925,0.8531177008517755,0.11388888888888889,16,1.3333333333333333
16,non_nested,18,1.0,10,15,UMAP,flat_full,0.9535095090581451,1.0,0.9762015538054537,0.9142925259268089,0.9762015538054537,1.0,0.782919991373733,0.0,11,0.9166666666666666
16,non_nested,18,1.0,10,15,UMAP,flat_oracle_B,0.7311915403826368,0.9999999999999998,0.8447263325016308,0.5779287329617847,0.8447263325016307,1.0,0.13698561586844102,0.006944444444444444,7,0.5833333333333334
16,non_nested,18,1.0,10,15,UMAP,oracle_conditional,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12,1.0
16,non_nested,19,1.0,10,15,UMAP,hierarchical,0.9519660887336474,0.9618523374491262,0.9568836782986586,0.8785384345491992,0.9568836782986584,0.9601286289065918,0.7842734781336296,0.03888888888888889,13,1.0833333333333333
16,non_nested,19,1.0,10,15,UMAP,flat_full,0.84298098188371,1.0,0.9148016069293341,0.7178178963893249,0.914801606929334,0.9039002814636108,0.5968514125512184,0.0,9,0.75
16,non_nested,19,1.0,10,15,UMAP,flat_oracle_B,0.6330754722703497,0.9954858065930382,0.7739563200067752,0.4198927290936125,0.7739563200067752,0.7091611471120277,0.2975370304421389,0.009722222222222222,6,0.5
16,non_nested,19,1.0,10,15,UMAP,oracle_conditional,0.8605285271744351,1.0000000000000002,0.9250366383592202,0.7751016578041914,0.9250366383592202,0.7117008443908324,1.0,0.0,9,0.75
32,nested,0,1.0,10,15,UMAP,hierarchical,0.6048871160368329,0.5304545222277564,0.5652309319501354,0.2881177558823308,0.5652309319501354,0.15002779747729902,1.0,0.15416666666666667,19,1.5833333333333333
32,nested,0,1.0,10,15,UMAP,flat_full,0.513662355021081,0.7783099846334344,0.6188809580089589,0.30879667464559674,0.6188809580089589,0.07599947846797507,1.0,0.03611111111111111,8,0.6666666666666666
32,nested,0,1.0,10,15,UMAP,flat_oracle_B,0.6786174112944232,0.9957952978692797,0.8071654300291649,0.44668445101303844,0.807165430029165,0.7052257375440553,0.38695637194787963,0.03194444444444444,7,0.5833333333333334
32,nested,0,1.0,10,15,UMAP,oracle_conditional,0.8603339466065922,0.9999999999999998,0.9249242031796653,0.7745932332686594,0.9249242031796653,0.7110119993666983,1.0,0.001388888888888889,9,0.75
32,nested,1,1.0,10,15,UMAP,hierarchical,1.0000000000000002,0.8735959864535645,0.9325340070856476,0.8560014737176026,0.9325340070856475,0.7994738698444959,1.0,0.11666666666666667,19,1.5833333333333333
32,nested,1,1.0,10,15,UMAP,flat_full,0.9506574949338132,0.9970186705640955,0.9732863076017568,0.9114611797138777,0.9732863076017567,0.900180929889618,1.0,0.0,11,0.9166666666666666
32,nested,1,1.0,10,15,UMAP,flat_oracle_B,0.8589177196031332,1.0,0.9241051505889207,0.7710884340487091,0.9241051505889207,1.0,0.4675642235937254,0.022222222222222223,9,0.75
32,nested,1,1.0,10,15,UMAP,oracle_conditional,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12,1.0
32,nested,2,1.0,10,15,UMAP,hierarchical,0.5672051040816279,0.6000404023319522,0.583160915142191,0.32927984436572283,0.5831609151421911,0.17484007128540766,1.0,0.19027777777777777,13,1.0833333333333333
32,nested,2,1.0,10,15,UMAP,flat_full,0.44211410869774026,0.9999999999999998,0.6131471927654583,0.30441792970009673,0.6131471927654584,0.0,1.0,0.0,3,0.25
32,nested,2,1.0,10,15,UMAP,flat_oracle_B,0.29081727550133857,1.0,0.4505940244538306,0.11447997461108898,0.4505940244538306,0.23514755945463928,0.31135242099702204,0.009722222222222222,3,0.25
32,nested,2,1.0,10,15,UMAP,oracle_conditional,0.8055146700427681,0.9964856545582971,0.8908808752979334,0.703473859112174,0.8908808752979333,0.6221004888878582,1.0,0.03888888888888889,8,0.6666666666666666
32,nested,3,1.0,10,15,UMAP,hierarchical,0.6678654195579792,0.7817602347399779,0.7203385586069997,0.45884418608436117,0.7203385586069997,0.30771164383413724,1.0,0.07777777777777778,12,1.0
32,nested,3,1.0,10,15,UMAP,flat_full,0.5759759031924133,0.9434453825040658,0.715274705463145,0.3959340039728599,0.7152747054631452,0.17603300377669798,1.0,0.001388888888888889,6,0.5
32,nested,3,1.0,10,15,UMAP,flat_oracle_B,0.3692291790722146,0.9999999999999998,0.5393241463381654,0.21191719724087307,0.5393241463381654,0.45884296156151777,0.15202464615065567,0.006944444444444444,3,0.25
32,nested,3,1.0,10,15,UMAP,oracle_conditional,0.8836984117279123,0.9968160794563133,0.9368550897426636,0.76364116641132,0.9368550897426635,0.77311388034996,1.0,0.025,10,0.8333333333333334
32,nested,4,1.0,10,15,UMAP,hierarchical,0.7817085873089923,0.742935131050101,0.761828832221131,0.5886575716377263,0.761828832221131,0.5092293579440196,1.0,0.13333333333333333,15,1.25
32,nested,4,1.0,10,15,UMAP,flat_full,0.5612900711605731,0.9718630544739439,0.7116015665796595,0.38540399861335506,0.7116015665796595,0.20135254480684492,1.0,0.001388888888888889,5,0.4166666666666667
32,nested,4,1.0,10,15,UMAP,flat_oracle_B,0.7851203804805372,0.9964435475872976,0.8782487396425637,0.6478467904635619,0.8782487396425636,0.9963590600392731,0.2701849223082613,0.05555555555555555,8,0.6666666666666666
32,nested,4,1.0,10,15,UMAP,oracle_conditional,0.9535095090581451,1.0,0.9762015538054537,0.9142925259268089,0.9762015538054537,0.9039002814636108,1.0,0.0,11,0.9166666666666666
32,nested,5,1.0,10,15,UMAP,hierarchical,0.7244288364096554,0.6634232062844916,0.692585213107982,0.4292298015524219,0.692585213107982,0.3062928765758359,1.0,0.2013888888888889,17,1.4166666666666667
32,nested,5,1.0,10,15,UMAP,flat_full,0.7037526533851708,0.9760833166018128,0.8178432135714372,0.6070283893860737,0.8178432135714372,0.47775213688030577,1.0,0.0,6,0.5
32,nested,5,1.0,10,15,UMAP,flat_oracle_B,0.4975901931427778,0.9999999999999997,0.6645211693040758,0.3213289791367745,0.6645211693040758,0.567781853651895,0.30593877330256375,0.005555555555555556,4,0.3333333333333333
32,nested,5,1.0,10,15,UMAP,oracle_conditional,0.8599421478234917,1.0000000000000002,0.92469773732457,0.7735772832809189,0.9246977373245698,0.7096147890485275,1.0,0.004166666666666667,9,0.75
32,nested,6,1.0,10,15,UMAP,hierarchical,0.6149956296083375,0.6187210553053599,0.6168527176660058,0.3827550092613179,0.6168527176660058,0.2188607158605442,1.0,0.15416666666666667,14,1.1666666666666667
32,nested,6,1.0,10,15,UMAP,flat_full,0.44211410869774026,0.9999999999999998,0.6131471927654583,0.30441792970009673,0.6131471927654584,0.0,1.0,0.0,3,0.25
32,nested,6,1.0,10,15,UMAP,flat_oracle_B,0.8035686194958366,0.9964702647463641,0.8896832640901392,0.6996405142091305,0.8896832640901391,0.6908293690284141,0.7692535799993836,0.04027777777777778,8,0.6666666666666666
32,nested,6,1.0,10,15,UMAP,oracle_conditional,0.8605285271744351,1.0000000000000002,0.9250366383592202,0.7751016578041914,0.9250366383592202,0.7117008443908324,1.0,0.0,9,0.75
32,nested,7,1.0,10,15,UMAP,hierarchical,0.6873447325203615,0.8183623052343516,0.7471533381883352,0.5533100994602109,0.7471533381883353,0.4072389586757712,1.0,0.14166666666666666,10,0.8333333333333334
32,nested,7,1.0,10,15,UMAP,flat_full,0.44211410869774026,0.9999999999999998,0.6131471927654583,0.30441792970009673,0.6131471927654584,0.0,1.0,0.0,3,0.25
32,nested,7,1.0,10,15,UMAP,flat_oracle_B,0.4957682754859936,0.9940504223005822,0.6615820627600717,0.30084750936341165,0.6615820627600717,0.4939272769183141,0.22508060336607807,0.058333333333333334,4,0.3333333333333333
32,nested,7,1.0,10,15,UMAP,oracle_conditional,0.7210466193021219,1.0,0.8379164297065975,0.6213427869272938,0.8379164297065975,0.4967646567886114,1.0,0.019444444444444445,6,0.5
32,nested,8,1.0,10,15,UMAP,hierarchical,0.8226777927892573,0.7538735051915028,0.7867742611199384,0.5857003310967729,0.7867742611199385,0.4776958163735958,1.0,0.15138888888888888,17,1.4166666666666667
32,nested,8,1.0,10,15,UMAP,flat_full,0.6280760724651601,0.9999999999999999,0.7715561736794709,0.4789099869546311,0.7715561736794712,0.3312280701754386,1.0,0.0,5,0.4166666666666667
32,nested,8,1.0,10,15,UMAP,flat_oracle_B,0.7441190862797131,0.992184681539902,0.8504313269737748,0.6170838499654407,0.8504313269737748,0.9961225312829721,0.16056802948185642,0.034722222222222224,7,0.5833333333333334
32,nested,8,1.0,10,15,UMAP,oracle_conditional,0.9070190181162902,1.0000000000000002,0.9512427610839697,0.8400444938820912,0.9512427610839697,0.8078005629272216,1.0,0.0,10,0.8333333333333334
32,nested,9,1.0,10,15,UMAP,hierarchical,0.8450894042549422,0.7978230529530276,0.8207763055942121,0.6160160262207626,0.820776305594212,0.5249048260984089,1.0,0.17222222222222222,16,1.3333333333333333
32,nested,9,1.0,10,15,UMAP,flat_full,0.7267668085824083,0.9932922124004544,0.8393802798505602,0.5751136113349359,0.8393802798505602,0.44925956674389694,1.0,0.001388888888888889,7,0.5833333333333334
32,nested,9,1.0,10,15,UMAP,flat_oracle_B,0.43144571979942953,0.9999999999999992,0.6028111493600784,0.22197313634906468,0.6028111493600783,0.4534297297365364,0.22880651912680147,0.013888888888888888,4,0.3333333333333333
32,nested,9,1.0,10,15,UMAP,oracle_conditional,0.8605285271744351,1.0000000000000002,0.9250366383592202,0.7751016578041914,0.9250366383592202,0.7117008443908324,1.0,0.0,9,0.75
32,nested,10,1.0,10,15,UMAP,hierarchical,0.6183902885350475,0.7248514621353956,0.66740198417929,0.36914037129574806,0.66740198417929,0.2087999716883607,1.0,0.21666666666666667,12,1.0
32,nested,10,1.0,10,15,UMAP,flat_full,0.44211410869774026,0.9999999999999998,0.6131471927654583,0.30441792970009673,0.6131471927654584,0.0,1.0,0.0,3,0.25
32,nested,10,1.0,10,15,UMAP,flat_oracle_B,0.25615214493032035,0.9999999999999997,0.4078361780682694,0.1337963291049536,0.40783617806826944,0.0,0.5707462686567164,0.0,2,0.16666666666666666
32,nested,10,1.0,10,15,UMAP,oracle_conditional,0.7161942433644021,0.9908951131022931,0.8314425640268186,0.5587576249937335,0.8314425640268186,0.43326642764042184,1.0,0.2,7,0.5833333333333334
32,nested,11,1.0,10,15,UMAP,hierarchical,0.6919964925785951,0.8556107019403093,0.7651548879487603,0.478675868969458,0.7651548879487604,0.3476314752446612,1.0,0.04861111111111111,10,0.8333333333333334
32,nested,11,1.0,10,15,UMAP,flat_full,0.517547545290725,0.9999999999999997,0.6820841256628641,0.35815033029816107,0.6820841256628641,0.11017740429505135,1.0,0.0,4,0.3333333333333333
32,nested,11,1.0,10,15,UMAP,flat_oracle_B,0.578079787643827,0.9947494604325885,0.7312231223433402,0.39689007506294777,0.7312231223433401,0.709871953387066,0.2864068403280336,0.09722222222222222,5,0.4166666666666667
32,nested,11,1.0,10,15,UMAP,oracle_conditional,0.8572914019466712,0.9966950523267849,0.9217522563371553,0.7716166707571153,0.9217522563371553,0.7071714281966602,1.0,0.0,9,0.75
32,nested,12,1.0,10,15,UMAP,hierarchical,0.7432292064400623,0.7877275131582192,0.7648316729021711,0.5628635627783921,0.7648316729021712,0.45461779862143814,1.0,0.13055555555555556,13,1.0833333333333333
32,nested,12,1.0,10,15,UMAP,flat_full,0.5113933405266019,0.9905071974014058,0.6745303989218329,0.35405845932424196,0.6745303989218329,0.10211257092437719,1.0,0.0,4,0.3333333333333333
32,nested,12,1.0,10,15,UMAP,flat_oracle_B,0.7500047902981362,0.9999999999999999,0.8571459854922603,0.6213807574929463,0.8571459854922603,0.902514109149609,0.2707658603976148,0.011111111111111112,7,0.5833333333333334
32,nested,12,1.0,10,15,UMAP,oracle_conditional,0.9971347950735001,0.9971544020872724,0.9971445984840024,0.9970107265796819,0.9971445984840024,0.9962517647498635,1.0,0.011111111111111112,12,1.0
32,nested,13,1.0,10,15,UMAP,hierarchical,0.7435179841678405,0.8277529495480573,0.7833775719143232,0.5653727576188684,0.7833775719143233,0.4726720032763512,1.0,0.13333333333333333,12,1.0
32,nested,13,1.0,10,15,UMAP,flat_full,0.517547545290725,0.9999999999999997,0.6820841256628641,0.35815033029816107,0.6820841256628641,0.11017740429505135,1.0,0.0,4,0.3333333333333333
32,nested,13,1.0,10,15,UMAP,flat_oracle_B,0.7349203384306071,0.9961370611685441,0.8458198859110966,0.590461876863132,0.8458198859110966,0.716117915288749,0.635770060617114,0.030555555555555555,7,0.5833333333333334
32,nested,13,1.0,10,15,UMAP,oracle_conditional,0.8574872824856162,0.996691210276888,0.9218638234815271,0.7721304556321503,0.9218638234815271,0.7078394853388813,1.0,0.001388888888888889,9,0.75
32,nested,14,1.0,10,15,UMAP,hierarchical,0.6878935948774308,0.7176237150171706,0.7024442226605899,0.4542248171289375,0.70244422266059,0.31477421063531474,1.0,0.08472222222222223,13,1.0833333333333333
32,nested,14,1.0,10,15,UMAP,flat_full,0.6498812306506786,0.9769918896038225,0.780550964481039,0.4923212312042489,0.7805509644810391,0.30613720241458187,1.0,0.0,6,0.5
32,nested,14,1.0,10,15,UMAP,flat_oracle_B,0.11543129118376834,1.0,0.20697158506511887,0.031780231618637224,0.20697158506511887,0.11017740429505135,0.029628699664166223,0.0,2,0.16666666666666666
32,nested,14,1.0,10,15,UMAP,oracle_conditional,0.7309546990440257,0.9999999999999997,0.8445682598715244,0.5773072203307358,0.8445682598715244,0.45550768491134,1.0,0.006944444444444444,7,0.5833333333333334
32,nested,15,1.0,10,15,UMAP,hierarchical,0.6636537498366184,0.6772220985758167,0.6703692750140772,0.4533843994266639,0.6703692750140771,0.3014889641155593,1.0,0.1625,14,1.1666666666666667
32,nested,15,1.0,10,15,UMAP,flat_full,0.44211410869774026,0.9999999999999998,0.6131471927654583,0.30441792970009673,0.6131471927654584,0.0,1.0,0.0,3,0.25
