track,dataset,dr_method,cluster_method,objective,sampler,trial,value,best_so_far
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,29,0.29164651727508173,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,30,0.05745475823642088,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,31,0.28820401825621966,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,32,0.05543764368205925,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,33,0.28808176367701616,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,34,-1.0,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,35,-0.10260915146697645,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,36,0.27431564371139106,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,37,0.22889295308508414,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,38,0.001699507805744488,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,39,0.2707958851391628,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,40,0.11680156776865112,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,41,0.3240212391064156,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,42,0.3342727266283774,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,43,0.1498648903855443,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,44,-0.023785150052543443,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,45,0.11932700897743853,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,46,-0.14918469353346292,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,47,-0.0210368210182903,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,48,-1.0,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,49,0.05745475823642088,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,50,-1.0,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,51,0.2806363553899695,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,52,0.16287947998724697,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,53,0.31554752940653713,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,54,0.05745475823642088,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,55,0.05745475823642088,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,56,0.19588626869396078,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,57,0.11680156776865112,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,58,0.05745475823642088,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,59,-1.0,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,60,0.3486750507586911,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,61,0.2984592658782587,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,62,0.32277904338541624,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,63,0.13360557801799502,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,64,0.11680156776865112,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,65,0.30854004240074084,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,66,0.19444443493668911,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,67,-0.0213891597876439,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,68,-0.04516900361044113,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,69,-1.0,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,70,0.28451834411449456,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,71,-1.0,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,72,-1.0,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,73,-1.0,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,74,0.2265437800282103,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,75,0.22141762183224867,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,76,0.09469132016696273,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,77,-1.0,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,78,0.11452741269318598,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,79,0.27431564371139106,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,80,0.20071939652658197,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,81,-1.0,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,82,-1.0,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,83,-1.0,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,84,-1.0,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,85,0.08571679601109905,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,86,-1.0,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,87,-1.0,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,88,-1.0,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,89,0.36977246579305,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,90,0.37589287834925694,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,91,0.3544018372955071,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,92,0.3558067470946927,0.3969016886434052
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,93,0.4605975572327728,0.4605975572327728
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,94,0.17815087269749005,0.4605975572327728
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,95,0.35323864112775566,0.4605975572327728
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,96,0.37130299160410724,0.4605975572327728
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,97,-1.0,0.4605975572327728
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,98,0.31143715509861664,0.4605975572327728
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,TPE,99,0.3121750883979826,0.4605975572327728
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,0,0.05745475823642088,0.05745475823642088
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,1,-1.0,0.05745475823642088
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,2,-1.0,0.05745475823642088
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,3,0.10637186580793266,0.10637186580793266
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,4,0.11971561922445374,0.11971561922445374
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,5,0.013229651720491155,0.11971561922445374
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,6,0.27580748661209076,0.27580748661209076
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,7,0.05745475823642088,0.27580748661209076
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,8,-0.30883827375700323,0.27580748661209076
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,9,0.11486981975839997,0.27580748661209076
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,10,-1.0,0.27580748661209076
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,11,0.11680156776865112,0.27580748661209076
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,12,0.05745475823642088,0.27580748661209076
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,13,0.05745475823642088,0.27580748661209076
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,14,-1.0,0.27580748661209076
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,15,0.05745475823642088,0.27580748661209076
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,16,-1.0,0.27580748661209076
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,17,-0.03951353369875629,0.27580748661209076
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,18,-0.6316817927364905,0.27580748661209076
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,19,0.05745475823642088,0.27580748661209076
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,20,0.05745475823642088,0.27580748661209076
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,21,0.09411353613584289,0.27580748661209076
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,22,-1.0,0.27580748661209076
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,23,0.05745475823642088,0.27580748661209076
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,24,0.3427382570596229,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,25,-0.012931708491489235,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,26,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,27,-0.0035070345630464662,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,28,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,29,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,30,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,31,0.16934879801291236,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,32,0.05777168679131887,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,33,-0.5466585350231183,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,34,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,35,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,36,0.16934879801291236,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,37,-0.05268468241031734,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,38,0.11680156776865112,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,39,-0.09108181784644083,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,40,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,41,0.030016836194541936,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,42,0.030016836194541936,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,43,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,44,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,45,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,46,0.11680156776865112,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,47,-1.0,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,48,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,49,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,50,0.215341526172957,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,51,0.28983786559151853,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,52,-0.11256785318108364,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,53,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,54,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,55,0.2991524193000856,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,56,0.11971561922445374,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,57,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,58,-0.05193651700511484,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,59,0.11680156776865112,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,60,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,61,-1.0,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,62,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,63,-0.0379068536096111,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,64,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,65,0.20794115124701915,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,66,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,67,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,68,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,69,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,70,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,71,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,72,0.32226394433826394,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,73,0.0746193083872193,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,74,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,75,0.06197400087261028,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,76,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,77,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,78,-0.5429230701340167,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,79,-0.029956984621501544,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,80,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,81,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,82,0.11680156776865112,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,83,0.3005687864131585,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,84,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,85,0.1196777968904687,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,86,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,87,0.11680156776865112,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,88,-1.0,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,89,-0.5149752597596636,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,90,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,91,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,92,0.2587162148509713,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,93,-1.0,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,94,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,95,0.0890416173899341,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,96,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,97,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,98,0.31197353221215834,0.3427382570596229
A,Concentric rings (Low),UMAP,DBSCAN,dbcv,Random,99,0.05745475823642088,0.3427382570596229
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,0,0.032797467579776814,0.032797467579776814
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,1,-0.0785801379405009,0.032797467579776814
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,2,-0.20950802973577057,0.032797467579776814
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,3,0.013999230209266541,0.032797467579776814
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,4,-0.07573616747956802,0.032797467579776814
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,5,0.0854111352386413,0.0854111352386413
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,6,0.14614499150195454,0.14614499150195454
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,7,0.08806391827296106,0.14614499150195454
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,8,-0.008075911477265718,0.14614499150195454
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,9,0.05954514439849429,0.14614499150195454
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,10,-0.3173769189254225,0.14614499150195454
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,11,0.02672087948576457,0.14614499150195454
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,12,-0.45239848078388917,0.14614499150195454
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,13,0.11513540384958204,0.14614499150195454
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,14,0.026437334507875967,0.14614499150195454
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,15,0.046552512071603776,0.14614499150195454
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,16,0.03291976474078556,0.14614499150195454
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,17,0.03844602244429078,0.14614499150195454
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,18,-0.19255281841019586,0.14614499150195454
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,19,-0.09808997928112306,0.14614499150195454
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,20,-0.11080103251810586,0.14614499150195454
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,21,-0.299258818668922,0.14614499150195454
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,22,-0.22778027657351452,0.14614499150195454
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,23,0.19478223981442885,0.19478223981442885
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,24,-0.0298741951015681,0.19478223981442885
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,25,0.05954514439849429,0.19478223981442885
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,26,0.10361657788092855,0.19478223981442885
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,27,0.09376214161818648,0.19478223981442885
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,28,-0.31334298848557046,0.19478223981442885
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,29,0.07824092974759496,0.19478223981442885
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,30,0.2065753672118466,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,31,-0.09002240618897753,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,32,0.014469500476986755,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,33,-0.11710131861832256,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,34,-0.3731797740861643,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,35,0.07609195511042124,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,36,-0.061673609650181004,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,37,0.017584750976767434,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,38,0.15217030008843127,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,39,0.13236340542020159,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,40,0.11990281853096472,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,41,0.17447628190960204,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,42,-0.25474645927360595,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,43,0.0743608425784176,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,44,-0.16581855857141659,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,45,0.05954514439849429,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,46,-0.3570383470730972,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,47,-0.19314810125293952,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,48,-0.1410696230260683,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,49,-0.1868548185159996,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,50,-0.3394671754753359,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,51,0.17447628190960204,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,52,-0.06878138546196866,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,53,0.05954514439849429,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,54,-0.01017907475734843,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,55,-0.187984348702748,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,56,-0.0623587826400699,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,57,0.018777154449233398,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,58,-0.22807265269838503,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,59,0.05954514439849429,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,60,-0.28169531799380154,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,61,0.09201894208210615,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,62,-0.13775266818868365,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,63,-0.03521289883746731,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,64,0.17447628190960204,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,65,0.05954514439849429,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,66,-0.1795991139481549,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,67,-0.2896290555466214,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,68,-0.39305385434560114,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,69,-0.22417381872481906,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,70,0.05954514439849429,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,71,-0.1643096059879632,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,72,0.17447628190960204,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,73,0.139257183166275,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,74,0.17447628190960204,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,75,0.17447628190960204,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,76,-0.025746879499951483,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,77,0.05954514439849429,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,78,0.09201894208210615,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,79,0.05954514439849429,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,80,-0.11956414778603228,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,81,0.14445753255453836,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,82,-0.07247223466142626,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,83,0.17447628190960204,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,84,0.05954514439849429,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,85,0.17447628190960204,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,86,0.1065552297827656,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,87,-0.025746879499951483,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,88,0.05954514439849429,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,89,0.1593245948769933,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,90,0.17493575875448877,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,91,0.20338923693679295,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,92,0.029334583752073137,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,93,0.03436456710821337,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,94,0.17493575875448877,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,95,0.16940646940020967,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,96,0.08101005562039856,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,97,0.16940646940020967,0.2065753672118466
A,Concentric rings (Low),UMAP,KMeans,dbcv,TPE,98,0.12557887799528128,0.2065753672118466
